gene_set,score_label,gene_symbol,in_input,mapped_to_string,string_id,degree,weighted_degree,betweenness,closeness,clustering_coefficient,component_id,component_size,degree_norm,weighted_degree_norm,betweenness_norm,closeness_norm,hub_score,hub_rank,hub_top20
robust_mrna_strict,high_confidence,CCDC170,True,True,9606.ENSP00000239374,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,132,False
robust_mrna_strict,high_confidence,CCDC190,True,True,9606.ENSP00000356886,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,133,False
robust_mrna_strict,high_confidence,CCDC60,True,True,9606.ENSP00000333374,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,134,False
robust_mrna_strict,high_confidence,CCDC80,True,True,9606.ENSP00000206423,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,135,False
robust_mrna_strict,high_confidence,CDHR3,True,True,9606.ENSP00000325954,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,136,False
robust_mrna_strict,high_confidence,CFAP300,True,True,9606.ENSP00000414390,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,137,False
robust_mrna_strict,high_confidence,CFAP57,True,True,9606.ENSP00000479773,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,138,False
robust_mrna_strict,high_confidence,CHST9,True,True,9606.ENSP00000480991,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,139,False
robust_mrna_strict,high_confidence,CLCA2,True,True,9606.ENSP00000359596,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,140,False
robust_mrna_strict,high_confidence,CLDN1,True,True,9606.ENSP00000295522,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,141,False
robust_mrna_strict,high_confidence,CLEC4E,True,True,9606.ENSP00000299663,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,142,False
robust_mrna_strict,high_confidence,CLIC6,True,True,9606.ENSP00000353959,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,143,False
robust_mrna_strict,high_confidence,CNTN3,True,True,9606.ENSP00000263665,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,144,False
robust_mrna_strict,high_confidence,COMP,True,True,9606.ENSP00000222271,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,145,False
robust_mrna_strict,high_confidence,CP,True,True,9606.ENSP00000264613,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,146,False
robust_mrna_strict,high_confidence,CRISPLD1,True,True,9606.ENSP00000262207,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,147,False
robust_mrna_strict,high_confidence,CRTAC1,True,True,9606.ENSP00000359629,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,148,False
robust_mrna_strict,high_confidence,CSF3R,True,True,9606.ENSP00000362195,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,149,False
robust_mrna_strict,high_confidence,CWH43,True,True,9606.ENSP00000226432,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,150,False
robust_mrna_strict,high_confidence,CYP24A1,True,True,9606.ENSP00000216862,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,151,False
robust_mrna_strict,high_confidence,DCDC1,True,True,9606.ENSP00000385936,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,152,False
robust_mrna_strict,high_confidence,DCLK1,True,True,9606.ENSP00000353846,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,153,False
robust_mrna_strict,high_confidence,DIO2,True,True,9606.ENSP00000451419,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,154,False
