stringId_A,stringId_B,preferredName_A,preferredName_B,ncbiTaxonId,score,nscore,fscore,pscore,ascore,escore,dscore,tscore,gene_set,score_label,combined_score
9606.ENSP00000274063,9606.ENSP00000323588,SFRP2,SOX2,9606,0.43,0.0,0.0,0.0,0.134,0.0,0.0,0.369,robust_mrna_strict,medium_confidence,0.43
9606.ENSP00000229554,9606.ENSP00000374045,RSPH4A,DNAH6,9606,0.43,0.0,0.0,0.0,0.14,0.0,0.0,0.365,robust_mrna_strict,medium_confidence,0.43
9606.ENSP00000304408,9606.ENSP00000410715,COL3A1,SFRP4,9606,0.43,0.0,0.0,0.0,0.267,0.0,0.0,0.255,robust_mrna_strict,medium_confidence,0.43
9606.ENSP00000379616,9606.ENSP00000430075,MYH11,AMPD1,9606,0.428,0.0,0.0,0.0,0.092,0.0,0.0,0.396,robust_mrna_strict,medium_confidence,0.428
9606.ENSP00000323588,9606.ENSP00000372221,SOX2,SERPINB5,9606,0.428,0.0,0.0,0.0,0.073,0.292,0.0,0.199,robust_mrna_strict,medium_confidence,0.428
9606.ENSP00000377197,9606.ENSP00000479773,HYDIN,CFAP57,9606,0.428,0.0,0.0,0.0,0.148,0.0,0.0,0.357,robust_mrna_strict,medium_confidence,0.428
9606.ENSP00000222271,9606.ENSP00000274063,COMP,SFRP2,9606,0.428,0.0,0.0,0.0,0.345,0.045,0.0,0.159,robust_mrna_strict,medium_confidence,0.428
9606.ENSP00000363071,9606.ENSP00000386857,DES,ACTG2,9606,0.428,0.0,0.0,0.0,0.375,0.062,0.0,0.102,robust_mrna_strict,medium_confidence,0.428
9606.ENSP00000216513,9606.ENSP00000269025,SIX4,LRRC46,9606,0.427,0.0,0.0,0.0,0.042,0.422,0.0,0.049,robust_mrna_strict,medium_confidence,0.427
9606.ENSP00000339449,9606.ENSP00000376647,CFAP52,MAP3K19,9606,0.427,0.0,0.0,0.0,0.393,0.071,0.0,0.067,robust_mrna_strict,medium_confidence,0.427
9606.ENSP00000294728,9606.ENSP00000305416,VCAM1,S1PR1,9606,0.427,0.0,0.0,0.0,0.062,0.098,0.0,0.377,robust_mrna_strict,medium_confidence,0.427
9606.ENSP00000206423,9606.ENSP00000297848,CCDC80,COL14A1,9606,0.427,0.0,0.0,0.0,0.276,0.045,0.0,0.237,robust_mrna_strict,medium_confidence,0.427
9606.ENSP00000274063,9606.ENSP00000304408,SFRP2,COL3A1,9606,0.427,0.0,0.0,0.0,0.18,0.0,0.0,0.33,robust_mrna_strict,medium_confidence,0.427
9606.ENSP00000222271,9606.ENSP00000265131,COMP,TNC,9606,0.426,0.0,0.0,0.0,0.088,0.077,0.0,0.373,robust_mrna_strict,medium_confidence,0.426
9606.ENSP00000333845,9606.ENSP00000341442,C11ORF88,SNTN,9606,0.426,0.0,0.0,0.0,0.426,0.0,0.0,0.0,robust_mrna_strict,medium_confidence,0.426
9606.ENSP00000331044,9606.ENSP00000365811,ENKUR,SPAG6,9606,0.426,0.0,0.0,0.0,0.167,0.0,0.0,0.339,robust_mrna_strict,medium_confidence,0.426
9606.ENSP00000357721,9606.ENSP00000360762,S100A8,ANKRD1,9606,0.426,0.0,0.0,0.0,0.046,0.0,0.0,0.423,robust_mrna_strict,medium_confidence,0.426
9606.ENSP00000225964,9606.ENSP00000323588,COL1A1,SOX2,9606,0.426,0.0,0.0,0.0,0.0,0.045,0.0,0.423,robust_mrna_strict,medium_confidence,0.426
9606.ENSP00000349588,9606.ENSP00000353846,ANK2,DCLK1,9606,0.426,0.0,0.0,0.0,0.275,0.112,0.0,0.181,robust_mrna_strict,medium_confidence,0.426
9606.ENSP00000349568,9606.ENSP00000379310,CFAP43,CASC1,9606,0.425,0.0,0.0,0.0,0.304,0.0,0.0,0.208,robust_mrna_strict,medium_confidence,0.425
9606.ENSP00000380524,9606.ENSP00000390232,CAPSL,ZBBX,9606,0.424,0.0,0.0,0.0,0.425,0.0,0.0,0.0,robust_mrna_strict,medium_confidence,0.424
9606.ENSP00000230301,9606.ENSP00000341346,C6ORF118,TEKT1,9606,0.424,0.0,0.0,0.0,0.425,0.0,0.0,0.0,robust_mrna_strict,medium_confidence,0.424
9606.ENSP00000229554,9606.ENSP00000421405,RSPH4A,ROPN1L,9606,0.424,0.0,0.0,0.0,0.224,0.0,0.0,0.288,robust_mrna_strict,medium_confidence,0.424
9606.ENSP00000239374,9606.ENSP00000356399,CCDC170,CFH,9606,0.424,0.0,0.0,0.0,0.0,0.0,0.0,0.424,robust_mrna_strict,medium_confidence,0.424
9606.ENSP00000374045,9606.ENSP00000379310,DNAH6,CASC1,9606,0.424,0.0,0.0,0.0,0.11,0.0,0.36,0.07,robust_mrna_strict,medium_confidence,0.424
9606.ENSP00000271651,9606.ENSP00000283752,CTSK,SERPINB3,9606,0.424,0.0,0.0,0.0,0.0,0.3,0.0,0.211,robust_mrna_strict,medium_confidence,0.424
9606.ENSP00000295550,9606.ENSP00000306015,COL6A3,SYNPO2,9606,0.423,0.0,0.0,0.0,0.08,0.0,0.0,0.399,robust_mrna_strict,medium_confidence,0.423
9606.ENSP00000349568,9606.ENSP00000478589,CFAP43,TTC25,9606,0.423,0.0,0.0,0.0,0.11,0.0,0.0,0.378,robust_mrna_strict,medium_confidence,0.423
9606.ENSP00000376637,9606.ENSP00000410715,IGF1,SFRP4,9606,0.423,0.0,0.0,0.0,0.213,0.0,0.0,0.297,robust_mrna_strict,medium_confidence,0.423
9606.ENSP00000288710,9606.ENSP00000298032,DRC1,ARMC3,9606,0.423,0.0,0.0,0.0,0.337,0.0,0.0,0.166,robust_mrna_strict,medium_confidence,0.423
9606.ENSP00000262103,9606.ENSP00000480538,EFCAB1,DNAI1,9606,0.423,0.0,0.0,0.0,0.248,0.133,0.0,0.185,robust_mrna_strict,medium_confidence,0.423
9606.ENSP00000372221,9606.ENSP00000377546,SERPINB5,KRT15,9606,0.422,0.0,0.0,0.0,0.378,0.041,0.0,0.11,robust_mrna_strict,medium_confidence,0.422
9606.ENSP00000265104,9606.ENSP00000365811,DNAH5,SPAG6,9606,0.422,0.0,0.0,0.0,0.063,0.0,0.0,0.408,robust_mrna_strict,medium_confidence,0.422
9606.ENSP00000222271,9606.ENSP00000297267,COMP,FNDC1,9606,0.421,0.0,0.0,0.0,0.326,0.0,0.0,0.177,robust_mrna_strict,medium_confidence,0.421
9606.ENSP00000233954,9606.ENSP00000384126,IL1RL1,LRRC32,9606,0.421,0.0,0.0,0.0,0.063,0.0,0.0,0.407,robust_mrna_strict,medium_confidence,0.421
9606.ENSP00000339449,9606.ENSP00000480538,CFAP52,DNAI1,9606,0.421,0.0,0.0,0.0,0.248,0.0,0.0,0.26,robust_mrna_strict,medium_confidence,0.421
9606.ENSP00000306991,9606.ENSP00000322788,HAS2,MMP1,9606,0.421,0.0,0.0,0.0,0.099,0.0,0.0,0.384,robust_mrna_strict,medium_confidence,0.421
9606.ENSP00000233954,9606.ENSP00000387211,IL1RL1,IL18R1,9606,0.421,0.0,0.0,0.0,0.184,0.0,0.0,0.319,robust_mrna_strict,medium_confidence,0.421
9606.ENSP00000271588,9606.ENSP00000364140,HMCN1,COL15A1,9606,0.421,0.0,0.0,0.0,0.138,0.0,0.0,0.356,robust_mrna_strict,medium_confidence,0.421
9606.ENSP00000300231,9606.ENSP00000349588,MAP1A,ANK2,9606,0.421,0.0,0.0,0.0,0.158,0.073,0.0,0.318,robust_mrna_strict,medium_confidence,0.421
9606.ENSP00000260453,9606.ENSP00000421405,MNS1,ROPN1L,9606,0.42,0.0,0.0,0.0,0.055,0.0,0.0,0.411,robust_mrna_strict,medium_confidence,0.42
9606.ENSP00000306991,9606.ENSP00000478589,HAS2,TTC25,9606,0.42,0.046,0.0,0.0,0.061,0.255,0.186,0.098,robust_mrna_strict,medium_confidence,0.42
9606.ENSP00000339449,9606.ENSP00000341442,CFAP52,SNTN,9606,0.42,0.0,0.0,0.0,0.421,0.0,0.0,0.0,robust_mrna_strict,medium_confidence,0.42
9606.ENSP00000229554,9606.ENSP00000445786,RSPH4A,FAM216B,9606,0.419,0.0,0.0,0.0,0.419,0.0,0.0,0.0,robust_mrna_strict,medium_confidence,0.419
9606.ENSP00000222573,9606.ENSP00000384126,ITGB8,LRRC32,9606,0.419,0.0,0.0,0.0,0.056,0.178,0.0,0.31,robust_mrna_strict,medium_confidence,0.419
9606.ENSP00000267584,9606.ENSP00000391504,AK7,CCDC173,9606,0.419,0.0,0.0,0.0,0.108,0.109,0.0,0.327,robust_mrna_strict,medium_confidence,0.419
9606.ENSP00000269025,9606.ENSP00000285871,LRRC46,CCDC146,9606,0.419,0.0,0.0,0.0,0.064,0.053,0.0,0.397,robust_mrna_strict,medium_confidence,0.419
9606.ENSP00000252242,9606.ENSP00000269141,KRT5,CDH2,9606,0.419,0.0,0.0,0.0,0.0,0.0,0.0,0.419,robust_mrna_strict,medium_confidence,0.419
9606.ENSP00000349568,9606.ENSP00000380524,CFAP43,CAPSL,9606,0.419,0.0,0.0,0.0,0.249,0.0,0.0,0.258,robust_mrna_strict,medium_confidence,0.419
9606.ENSP00000288840,9606.ENSP00000295522,SMAD6,CLDN1,9606,0.419,0.0,0.0,0.0,0.062,0.0,0.0,0.406,robust_mrna_strict,medium_confidence,0.419
9606.ENSP00000260302,9606.ENSP00000294728,MMP13,VCAM1,9606,0.418,0.0,0.0,0.0,0.101,0.045,0.0,0.376,robust_mrna_strict,medium_confidence,0.418
9606.ENSP00000291536,9606.ENSP00000295213,RSPH1,SPATA18,9606,0.418,0.0,0.0,0.0,0.156,0.0,0.0,0.339,robust_mrna_strict,medium_confidence,0.418
9606.ENSP00000222573,9606.ENSP00000294728,ITGB8,VCAM1,9606,0.418,0.0,0.0,0.0,0.044,0.0,0.0,0.416,robust_mrna_strict,medium_confidence,0.418
9606.ENSP00000337804,9606.ENSP00000381036,SPAG17,ADGB,9606,0.418,0.0,0.0,0.0,0.18,0.272,0.0,0.103,robust_mrna_strict,medium_confidence,0.418
9606.ENSP00000298032,9606.ENSP00000376647,ARMC3,MAP3K19,9606,0.417,0.0,0.0,0.0,0.305,0.0,0.0,0.195,robust_mrna_strict,medium_confidence,0.417
9606.ENSP00000311273,9606.ENSP00000377197,DNAH7,HYDIN,9606,0.417,0.0,0.0,0.0,0.245,0.071,0.0,0.236,robust_mrna_strict,medium_confidence,0.417
9606.ENSP00000260227,9606.ENSP00000295522,MMP7,CLDN1,9606,0.417,0.0,0.0,0.0,0.113,0.0,0.0,0.37,robust_mrna_strict,medium_confidence,0.417
9606.ENSP00000238682,9606.ENSP00000322788,TGFB3,MMP1,9606,0.417,0.0,0.0,0.0,0.042,0.0,0.0,0.417,robust_mrna_strict,medium_confidence,0.417
9606.ENSP00000229554,9606.ENSP00000368952,RSPH4A,STOML3,9606,0.417,0.0,0.0,0.0,0.393,0.0,0.0,0.08,robust_mrna_strict,medium_confidence,0.417
9606.ENSP00000283752,9606.ENSP00000357726,SERPINB3,S100A12,9606,0.417,0.0,0.0,0.0,0.134,0.0,0.0,0.354,robust_mrna_strict,medium_confidence,0.417
9606.ENSP00000312554,9606.ENSP00000479773,DNAH12,CFAP57,9606,0.416,0.0,0.0,0.0,0.134,0.071,0.0,0.332,robust_mrna_strict,medium_confidence,0.416
9606.ENSP00000264731,9606.ENSP00000343129,TP63,TRIM29,9606,0.416,0.0,0.0,0.0,0.252,0.0,0.0,0.252,robust_mrna_strict,medium_confidence,0.416
9606.ENSP00000296046,9606.ENSP00000369071,CPA3,POSTN,9606,0.416,0.0,0.0,0.0,0.081,0.0,0.0,0.391,robust_mrna_strict,medium_confidence,0.416
9606.ENSP00000239374,9606.ENSP00000298032,CCDC170,ARMC3,9606,0.416,0.0,0.0,0.0,0.075,0.0,0.0,0.395,robust_mrna_strict,medium_confidence,0.416
9606.ENSP00000323588,9606.ENSP00000353608,SOX2,DSC3,9606,0.415,0.0,0.0,0.0,0.054,0.292,0.0,0.198,robust_mrna_strict,medium_confidence,0.415
9606.ENSP00000339659,9606.ENSP00000356399,TRIM2,CFH,9606,0.415,0.0,0.0,0.0,0.042,0.0,0.0,0.415,robust_mrna_strict,medium_confidence,0.415
9606.ENSP00000306015,9606.ENSP00000363071,SYNPO2,DES,9606,0.414,0.0,0.0,0.0,0.291,0.0,0.0,0.208,robust_mrna_strict,medium_confidence,0.414
9606.ENSP00000311273,9606.ENSP00000349568,DNAH7,CFAP43,9606,0.414,0.0,0.0,0.0,0.263,0.0,0.0,0.237,robust_mrna_strict,medium_confidence,0.414
9606.ENSP00000215727,9606.ENSP00000264613,SERPIND1,CP,9606,0.414,0.0,0.0,0.0,0.244,0.045,0.0,0.253,robust_mrna_strict,medium_confidence,0.414
9606.ENSP00000288710,9606.ENSP00000349568,DRC1,CFAP43,9606,0.413,0.0,0.0,0.0,0.195,0.0,0.0,0.301,robust_mrna_strict,medium_confidence,0.413
9606.ENSP00000294728,9606.ENSP00000297904,VCAM1,VEGFD,9606,0.413,0.0,0.0,0.0,0.042,0.0,0.0,0.413,robust_mrna_strict,medium_confidence,0.413
9606.ENSP00000262103,9606.ENSP00000387380,EFCAB1,NECAB1,9606,0.413,0.0,0.0,0.0,0.0,0.177,0.0,0.316,robust_mrna_strict,medium_confidence,0.413
9606.ENSP00000341346,9606.ENSP00000479773,TEKT1,CFAP57,9606,0.413,0.0,0.0,0.0,0.184,0.097,0.0,0.267,robust_mrna_strict,medium_confidence,0.413
9606.ENSP00000260302,9606.ENSP00000269141,MMP13,CDH2,9606,0.412,0.0,0.0,0.0,0.06,0.048,0.0,0.396,robust_mrna_strict,medium_confidence,0.412
9606.ENSP00000269025,9606.ENSP00000349568,LRRC46,CFAP43,9606,0.412,0.0,0.0,0.0,0.18,0.0,0.0,0.312,robust_mrna_strict,medium_confidence,0.412
9606.ENSP00000274063,9606.ENSP00000306015,SFRP2,SYNPO2,9606,0.412,0.0,0.0,0.0,0.076,0.0,0.0,0.39,robust_mrna_strict,medium_confidence,0.412
9606.ENSP00000337804,9606.ENSP00000357682,SPAG17,FANK1,9606,0.412,0.0,0.0,0.0,0.143,0.111,0.0,0.29,robust_mrna_strict,medium_confidence,0.412
9606.ENSP00000361895,9606.ENSP00000495385,MFSD2A,SLC19A3,9606,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.412,robust_mrna_strict,medium_confidence,0.412
9606.ENSP00000338157,9606.ENSP00000419803,ZBTB16,KLHL13,9606,0.411,0.0,0.0,0.0,0.0,0.059,0.4,0.0,robust_mrna_strict,medium_confidence,0.411
9606.ENSP00000376647,9606.ENSP00000381036,MAP3K19,ADGB,9606,0.41,0.0,0.0,0.0,0.406,0.0,0.0,0.047,robust_mrna_strict,medium_confidence,0.41
9606.ENSP00000260227,9606.ENSP00000369071,MMP7,POSTN,9606,0.409,0.0,0.0,0.0,0.077,0.05,0.0,0.38,robust_mrna_strict,medium_confidence,0.409
9606.ENSP00000288912,9606.ENSP00000312554,WDR66,DNAH12,9606,0.409,0.0,0.0,0.0,0.147,0.071,0.0,0.314,robust_mrna_strict,medium_confidence,0.409
9606.ENSP00000269025,9606.ENSP00000379310,LRRC46,CASC1,9606,0.409,0.0,0.0,0.0,0.184,0.0,0.0,0.306,robust_mrna_strict,medium_confidence,0.409
9606.ENSP00000363533,9606.ENSP00000401477,MDH1B,TMEM232,9606,0.409,0.0,0.0,0.0,0.382,0.0,0.0,0.084,robust_mrna_strict,medium_confidence,0.409
9606.ENSP00000372221,9606.ENSP00000416037,SERPINB5,TMPRSS4,9606,0.409,0.0,0.0,0.0,0.149,0.045,0.0,0.331,robust_mrna_strict,medium_confidence,0.409
9606.ENSP00000378517,9606.ENSP00000481841,SPP1,CD24,9606,0.409,0.0,0.0,0.0,0.101,0.0,0.0,0.37,robust_mrna_strict,medium_confidence,0.409
9606.ENSP00000239374,9606.ENSP00000291536,CCDC170,RSPH1,9606,0.409,0.0,0.0,0.0,0.074,0.108,0.0,0.342,robust_mrna_strict,medium_confidence,0.409
9606.ENSP00000285871,9606.ENSP00000349568,CCDC146,CFAP43,9606,0.409,0.0,0.0,0.0,0.167,0.0,0.0,0.319,robust_mrna_strict,medium_confidence,0.409
9606.ENSP00000381553,9606.ENSP00000479773,CFAP53,CFAP57,9606,0.408,0.0,0.0,0.0,0.096,0.098,0.0,0.332,robust_mrna_strict,medium_confidence,0.408
9606.ENSP00000229554,9606.ENSP00000333845,RSPH4A,C11ORF88,9606,0.408,0.0,0.0,0.0,0.408,0.0,0.0,0.0,robust_mrna_strict,medium_confidence,0.408
9606.ENSP00000358470,9606.ENSP00000381008,VTCN1,MUC16,9606,0.408,0.0,0.0,0.0,0.243,0.046,0.0,0.247,robust_mrna_strict,medium_confidence,0.408
9606.ENSP00000353608,9606.ENSP00000359596,DSC3,CLCA2,9606,0.408,0.0,0.0,0.0,0.127,0.066,0.0,0.333,robust_mrna_strict,medium_confidence,0.408
9606.ENSP00000229554,9606.ENSP00000489675,RSPH4A,DNAH10,9606,0.408,0.0,0.0,0.0,0.177,0.0,0.0,0.31,robust_mrna_strict,medium_confidence,0.408
9606.ENSP00000230301,9606.ENSP00000349568,C6ORF118,CFAP43,9606,0.408,0.0,0.0,0.0,0.409,0.0,0.0,0.0,robust_mrna_strict,medium_confidence,0.408
9606.ENSP00000364140,9606.ENSP00000364711,COL15A1,OGN,9606,0.408,0.0,0.0,0.0,0.106,0.05,0.0,0.359,robust_mrna_strict,medium_confidence,0.408
9606.ENSP00000264012,9606.ENSP00000481841,CDH3,CD24,9606,0.407,0.0,0.0,0.0,0.1,0.0,0.0,0.369,robust_mrna_strict,medium_confidence,0.407
9606.ENSP00000294728,9606.ENSP00000379616,VCAM1,MYH11,9606,0.407,0.0,0.0,0.0,0.084,0.068,0.0,0.36,robust_mrna_strict,medium_confidence,0.407
9606.ENSP00000303540,9606.ENSP00000428994,SCN1A,GRIA1,9606,0.407,0.0,0.0,0.0,0.155,0.0,0.0,0.327,robust_mrna_strict,medium_confidence,0.407
9606.ENSP00000260302,9606.ENSP00000361004,MMP13,IL13RA2,9606,0.407,0.0,0.0,0.0,0.05,0.0,0.0,0.402,robust_mrna_strict,medium_confidence,0.407
9606.ENSP00000311273,9606.ENSP00000339449,DNAH7,CFAP52,9606,0.406,0.0,0.0,0.0,0.246,0.0,0.0,0.245,robust_mrna_strict,medium_confidence,0.406
9606.ENSP00000286758,9606.ENSP00000357726,CXCL13,S100A12,9606,0.405,0.0,0.0,0.0,0.061,0.0,0.0,0.392,robust_mrna_strict,medium_confidence,0.405
9606.ENSP00000306991,9606.ENSP00000369071,HAS2,POSTN,9606,0.405,0.0,0.0,0.0,0.111,0.0,0.0,0.358,robust_mrna_strict,medium_confidence,0.405
9606.ENSP00000323588,9606.ENSP00000365280,SOX2,ID1,9606,0.405,0.0,0.0,0.0,0.082,0.0,0.0,0.379,robust_mrna_strict,medium_confidence,0.405
9606.ENSP00000297267,9606.ENSP00000297268,FNDC1,COL1A2,9606,0.405,0.0,0.0,0.0,0.242,0.0,0.0,0.248,robust_mrna_strict,medium_confidence,0.405
9606.ENSP00000297268,9606.ENSP00000410715,COL1A2,SFRP4,9606,0.405,0.0,0.0,0.0,0.162,0.0,0.0,0.319,robust_mrna_strict,medium_confidence,0.405
9606.ENSP00000338157,9606.ENSP00000386845,ZBTB16,ZNF385B,9606,0.405,0.0,0.0,0.0,0.062,0.0,0.0,0.392,robust_mrna_strict,medium_confidence,0.405
9606.ENSP00000280350,9606.ENSP00000367815,PIH1D2,DNAAF1,9606,0.405,0.0,0.0,0.0,0.056,0.0,0.0,0.395,robust_mrna_strict,medium_confidence,0.405
9606.ENSP00000264613,9606.ENSP00000378310,CP,SLC39A8,9606,0.405,0.056,0.0,0.0,0.068,0.0,0.0,0.377,robust_mrna_strict,medium_confidence,0.405
9606.ENSP00000361004,9606.ENSP00000387211,IL13RA2,IL18R1,9606,0.405,0.0,0.0,0.0,0.056,0.0,0.0,0.396,robust_mrna_strict,medium_confidence,0.405
9606.ENSP00000325954,9606.ENSP00000401477,CDHR3,TMEM232,9606,0.405,0.0,0.0,0.0,0.128,0.0,0.0,0.345,robust_mrna_strict,medium_confidence,0.405
9606.ENSP00000294728,9606.ENSP00000362195,VCAM1,CSF3R,9606,0.404,0.0,0.0,0.215,0.0,0.045,0.0,0.269,robust_mrna_strict,medium_confidence,0.404
9606.ENSP00000296575,9606.ENSP00000364210,HHIP,AGER,9606,0.404,0.0,0.0,0.0,0.05,0.0,0.0,0.399,robust_mrna_strict,medium_confidence,0.404
9606.ENSP00000342169,9606.ENSP00000365811,TEX9,SPAG6,9606,0.404,0.0,0.0,0.0,0.054,0.0,0.0,0.396,robust_mrna_strict,medium_confidence,0.404
9606.ENSP00000229554,9606.ENSP00000360210,RSPH4A,C20ORF85,9606,0.403,0.0,0.0,0.0,0.261,0.0,0.0,0.226,robust_mrna_strict,medium_confidence,0.403
9606.ENSP00000298596,9606.ENSP00000353959,STOX1,CLIC6,9606,0.403,0.0,0.0,0.0,0.056,0.0,0.0,0.393,robust_mrna_strict,medium_confidence,0.403
9606.ENSP00000267584,9606.ENSP00000365811,AK7,SPAG6,9606,0.403,0.0,0.0,0.0,0.128,0.146,0.0,0.262,robust_mrna_strict,medium_confidence,0.403
9606.ENSP00000362195,9606.ENSP00000387211,CSF3R,IL18R1,9606,0.403,0.0,0.0,0.0,0.083,0.0,0.0,0.376,robust_mrna_strict,medium_confidence,0.403
9606.ENSP00000349588,9606.ENSP00000428994,ANK2,GRIA1,9606,0.403,0.0,0.0,0.0,0.175,0.046,0.0,0.302,robust_mrna_strict,medium_confidence,0.403
9606.ENSP00000373477,9606.ENSP00000420269,GPX3,ADH7,9606,0.403,0.0,0.0,0.0,0.074,0.0,0.0,0.382,robust_mrna_strict,medium_confidence,0.403
9606.ENSP00000353959,9606.ENSP00000359596,CLIC6,CLCA2,9606,0.402,0.0,0.0,0.0,0.042,0.0,0.0,0.401,robust_mrna_strict,medium_confidence,0.402
9606.ENSP00000304408,9606.ENSP00000378517,COL3A1,SPP1,9606,0.402,0.0,0.0,0.0,0.053,0.0,0.0,0.393,robust_mrna_strict,medium_confidence,0.402
9606.ENSP00000230301,9606.ENSP00000339449,C6ORF118,CFAP52,9606,0.402,0.0,0.0,0.0,0.402,0.0,0.0,0.0,robust_mrna_strict,medium_confidence,0.402
9606.ENSP00000298032,9606.ENSP00000349568,ARMC3,CFAP43,9606,0.402,0.0,0.0,0.0,0.318,0.0,0.0,0.16,robust_mrna_strict,medium_confidence,0.402
9606.ENSP00000357726,9606.ENSP00000387211,S100A12,IL18R1,9606,0.402,0.0,0.0,0.0,0.095,0.0,0.0,0.367,robust_mrna_strict,medium_confidence,0.402
9606.ENSP00000286758,9606.ENSP00000440066,CXCL13,JCHAIN,9606,0.402,0.0,0.0,0.0,0.173,0.0,0.0,0.307,robust_mrna_strict,medium_confidence,0.402
9606.ENSP00000341442,9606.ENSP00000417841,SNTN,EFCAB10,9606,0.401,0.0,0.0,0.0,0.074,0.0,0.0,0.38,robust_mrna_strict,medium_confidence,0.401
9606.ENSP00000311273,9606.ENSP00000417769,DNAH7,IQUB,9606,0.401,0.0,0.0,0.0,0.222,0.0,0.0,0.262,robust_mrna_strict,medium_confidence,0.401
9606.ENSP00000262442,9606.ENSP00000322609,DNAH9,ERICH3,9606,0.4,0.0,0.0,0.0,0.111,0.0,0.0,0.352,robust_mrna_strict,medium_confidence,0.4
9606.ENSP00000361004,9606.ENSP00000426809,IL13RA2,PROM1,9606,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,robust_mrna_strict,medium_confidence,0.4
9606.ENSP00000283752,9606.ENSP00000428994,SERPINB3,GRIA1,9606,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,robust_mrna_strict,medium_confidence,0.4
