series_id,sample_accession,sample_id,data_type,original_disease_label,included_excluded,final_analysis_label,reason_for_exclusion_or_inclusion,source_field_used_for_annotation,annotation_file,annotation_sheet
GSE32538,GSM806533,GSM806533,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806534,GSM806534,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806535,GSM806535,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806536,GSM806536,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806537,GSM806537,miRNA,group=Exclude | subgroup=DIP | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=DIP; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806538,GSM806538,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806539,GSM806539,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806540,GSM806540,miRNA,group=Exclude | subgroup=NSIP | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=NSIP; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806541,GSM806541,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806542,GSM806542,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806543,GSM806543,miRNA,group=Exclude | subgroup=COP | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=COP; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806544,GSM806544,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806545,GSM806545,miRNA,group=Exclude | subgroup=NSIP | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=NSIP; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806546,GSM806546,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806547,GSM806547,miRNA,group=Exclude | subgroup=UF | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=UF; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806548,GSM806548,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806549,GSM806549,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806550,GSM806550,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806551,GSM806551,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806552,GSM806552,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806553,GSM806553,miRNA,group=Exclude | subgroup=NSIP | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=NSIP; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806554,GSM806554,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806555,GSM806555,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806556,GSM806556,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806557,GSM806557,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806558,GSM806558,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806559,GSM806559,miRNA,group=Exclude | subgroup=UF | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=UF; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806560,GSM806560,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806561,GSM806561,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806562,GSM806562,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806563,GSM806563,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806564,GSM806564,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806565,GSM806565,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806566,GSM806566,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806567,GSM806567,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806568,GSM806568,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806569,GSM806569,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806570,GSM806570,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806571,GSM806571,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806572,GSM806572,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806573,GSM806573,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806574,GSM806574,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806575,GSM806575,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806576,GSM806576,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806577,GSM806577,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806578,GSM806578,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806579,GSM806579,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806580,GSM806580,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806581,GSM806581,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806582,GSM806582,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806583,GSM806583,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806584,GSM806584,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806585,GSM806585,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806586,GSM806586,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806587,GSM806587,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806588,GSM806588,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806589,GSM806589,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806590,GSM806590,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806591,GSM806591,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806592,GSM806592,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806593,GSM806593,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806594,GSM806594,miRNA,group=Control | subgroup=Control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
